,author_name,tag
326,BrandyPit07,"['Hereditary_Disease', 'Shih_Tzu', 'Training']"
327,BrandyonTX,['Shih_Tzu']
328,Bratmare,"['Parasite_Infection', 'Dog_Family', 'Dog_Daily_Life', 'Mixes_Cross', 'Accident']"
329,Brehon,['Outside_Dog']
330,Bri,"['Collar', 'Meet_Memory', 'Others', 'Shih_Tzu']"
331,Brian1,"['Breed_Color', 'Collar', 'Outside_Dog', 'Others', 'Meet_Memory']"
332,Brianlocal3,"['Dog_Family', 'Catahoula', 'Dog_Film']"
333,Briard Lover,"['Others', 'Clothes', 'Toy_Poodle', 'Meet_Memory', 'Accident']"
334,BridgetAnnette,['Bulls']
335,BridgetH24,['Others']
336,BriscoDog24,"['Collar', 'Shih_Tzu', 'Other_Pets', 'Others', 'Train_Care']"
337,BristolGivesMeHope,"['Dog_Family', 'Others', 'Other_Pets', 'Food_Brand', 'Mixes_Cross']"
338,Briteflame3,['Catahoula']
339,BrittaS,"['Collar', 'Others', 'Train_Care', 'Mouth_Clean', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Brand', 'Dog_Daily_Life']"
340,Brittany,"['Mouth', 'Dog_Family', 'Others', 'Fierce_Dog', 'Dog_Giving', 'Mouth_Clean', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Mixes_Cross', 'Food_Ingredient']"
341,Brn4u,['Mixes_Cross']
342,Broadside,['Shih_Tzu']
343,Broady,['Shih_Tzu']
344,Brodi,"['Other_Pets', 'Cancer_Tumor', 'Accident', 'Others']"
345,BrokenSpur,"['Discussion_Question', 'Others', 'Shih_Tzu']"
346,Brookeadam13,['Shih_Tzu']
347,Brookie21,"['Shih_Tzu', 'Others', 'Fierce_Dog', 'Mouth_Clean', 'Hereditary_Disease']"
348,BruceCampbell,['Breed_Color']
349,Bruins14,['Shih_Tzu']
350,BrunoTheCollie,"['Behavior_Play_Outside', 'Others', 'Shih_Tzu']"
351,Bruschnazzy,"['Toy_Poodle', 'Hair_Combing', 'Breed_Color', 'Accident']"
352,BrutalYouth,"['Hereditary_Disease', 'Fierce_Dog', 'Shih_Tzu']"
353,Bryansgirl,"['Mouth', 'Dog_Family', 'Collar', 'Shih_Tzu', 'Others', 'Dog_Giving', 'Hereditary_Disease', 'Food_Brand', 'Bedding']"
354,BubbaLove,"['Mouth', 'Others', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand']"
355,Bubblebror12003,"['Others', 'Other_Pets', 'Skin_Clean_Allergy', 'Training', 'Excretory_System', 'Accident']"
356,BucklesAndDog,['Shih_Tzu']
357,Buckleysdad,"['Others', 'Shih_Tzu']"
358,Buckshot1,['Toy_Poodle']
359,Buddy117,['Small_Dog']
360,BuddyBad,['Shih_Tzu']
361,BuddytheBoxerMix,"['Catahoula', 'Others', 'Fierce_Dog', 'Dog_Giving', 'Hereditary_Disease', 'Food_Brand', 'Bedding', 'Accident']"
362,Buffalo,['Shih_Tzu']
363,Buffy,['Shih_Tzu']
364,BulgarianDogs,['Shih_Tzu']
365,Bulley12345,['Toy_Poodle']
366,BullyGirl80,"['Flying_Disc', 'Dog_Family', 'Others', 'Training', 'Mouth_Clean', 'Behavior_Play_Outside', 'Food_Brand', 'Mixes_Cross', 'Accident']"
367,BullyLover,"['Breed_Color', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand', 'Bedding']"
368,BullyMomma144,"['Collar', 'Others', 'Outside_Dog']"
369,BurningAmber520,"['Other_Pets', 'Food_Brand', 'Fierce_Dog', 'Shih_Tzu']"
370,Buster,"['Breed_Color', 'Others', 'Shih_Tzu', 'Dog_Film', 'Clothes', 'Dog_Tracking', 'Behavior_Play_Outside', 'Excretory_System']"
371,BusterBCsMum,"['Dog_Challenge', 'Others', 'Collar', 'Training', 'Toy_Poodle', 'Hereditary_Disease', 'Food_Brand', 'Author_Interest']"
372,Butterfli7o,"['Catahoula', 'Others', 'Skin_Clean_Allergy', 'Fierce_Dog', 'Dog_Giving', 'Food_Brand']"
373,Butterfly88,"['Allergy_Food', 'Collar', 'Shih_Tzu', 'Others', 'Skin_Clean_Allergy', 'Mouth_Clean', 'Meet_Memory', 'Dog_Daily_Life']"
374,Buttglitter,"['Mixes_Cross', 'Train_Care', 'Discussion_Question', 'Training']"
375,Buttons,['Shih_Tzu']
376,C 76,"['Parasite_Infection', 'Collar', 'Others', 'Clothes', 'Food_Brand', 'Mixes_Cross', 'Meet_Memory']"
377,CAES,['Toy_Poodle']
378,CCLady,"['Toy_Poodle', 'Others']"
379,CHIWow,"['Others', 'Outside_Dog']"
380,CJakeman,"['Hereditary_Disease', 'Shih_Tzu']"
381,CKSAMartin,"['Breed_Color', 'Allergy_Food', 'Collar', 'Others', 'Gear', 'Hair_Combing', 'Hereditary_Disease']"
382,CTDepot,"['Parasite_Infection', 'Dog_Family', 'Gear', 'Discussion_Question', 'Mixes_Cross']"
383,Ca8,"['Others', 'Outside_Dog']"
384,CadenceDiscordia,"['Dog_Challenge', 'Shih_Tzu', 'Others', 'Gear', 'Condolences', 'Hereditary_Disease', 'Food_Brand', 'Author_Interest', 'Dog_Daily_Life']"
385,CaitiBugsChis,['Outside_Dog']
386,CalLex,"['Small_Dog', 'Dog_Family', 'Others', 'Other_Pets', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand', 'Welcome_New_Partner']"
387,Cali,"['Mouth', 'Dog_Challenge', 'Collar', 'Others', 'Dog_Pray', 'Dog_Giving', 'Toy_Poodle', 'Hereditary_Disease', 'Grooming_Tools', 'Food_Brand', 'Author_Interest']"
388,Calisthenics,['Mixes_Cross']
389,Calliesmom,"['Nutrition', 'Small_Dog']"
390,CallistoKaida,"['Others', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross']"
391,Calysis,['Breed_Color']
392,CamBam,['Small_Dog']
393,Cambodn,['Small_Dog']
394,CameronS,['Small_Dog']
395,Camicazi,"['Other_Pets', 'Mouth', 'Others', 'Shih_Tzu']"
396,CanOkie,"['Toy_Poodle', 'Hereditary_Disease']"
397,Candice07,"['Meet_Memory', 'Train_Care', 'Shih_Tzu']"
398,Candice79,['Small_Dog']
399,CandyGirl,['Shih_Tzu']
400,CanineFan,"['Mixes_Cross', 'Other_Pets']"
401,CanucksStar17,"['Mouth', 'Collar', 'Others', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross']"
402,Carbs711,['Outside_Dog']
403,Cardigirl,"['Breed_Color', 'Others', 'Digestive_System', 'Other_Pets', 'Train_Care', 'Toy_Poodle', 'Grooming_Tools']"
404,Carl,['Shih_Tzu']
405,Carls,['Outside_Dog']
406,Carmel,"['Behavior_Play_Outside', 'Others', 'Train_Care', 'Shih_Tzu']"
407,Carnoux,['Catahoula']
408,CarolinaSiberian,['Outside_Dog']
409,Caroline1239,['Others']
410,Casa del Sol,"['Breed_Color', 'Others']"
411,CaseyBeck,['Mixes_Cross']
412,Casieo,"['Fierce_Dog', 'Catahoula', 'Food_Brand', 'Others']"
413,Caspippa,['Shih_Tzu']
414,Cass,"['Other_Pets', 'Bulls', 'Welcome_New_Partner']"
415,Cassidy,"['Outside_Dog', 'Other_Pets', 'Fierce_Dog', 'Hair_Combing', 'Dog_Giving', 'Hereditary_Disease']"
416,Cassy,"['Mouth', 'Dog_Challenge', 'Collar', 'Shih_Tzu', 'Others', 'Dog_Giving', 'Mouth_Clean', 'Hereditary_Disease', 'Food_Brand', 'Discussion_Question', 'Accident']"
417,CastStephen,['Shih_Tzu']
418,Cat,['Toy_Poodle']
419,CatCaspers,"['Collar', 'Others', 'Other_Pets', 'Training', 'Toy_Poodle', 'Hereditary_Disease']"
420,Catahoula1103,"['Small_Dog', 'Food_Brand']"
421,CatahoulaMom,['Small_Dog']
422,Cathylu,['Toy_Poodle']
423,CatsandGreys,"['Parasite_Infection', 'Others', 'Skin_Clean_Allergy', 'Training', 'Excretory_System', 'Meet_Memory', 'Accident']"
424,CattleCollie,"['Toy_Poodle', 'Dog_Family', 'Other_Pets']"
425,Cavani7,['Toy_Poodle']
426,Ccut2010,['Small_Dog']
427,Central Asian Ovcharka,['Bulls']
428,Cerebral,['Outside_Dog']
429,Cgillo,"['Allergy_Food', 'Catahoula', 'Collar', 'Others', 'Hair_Combing', 'Dog_Daily_Life', 'Hereditary_Disease', 'Meet_Memory', 'Color', 'Accident']"
430,Cgwin1,['Shih_Tzu']
431,Chagoth,"['Other_Pets', 'Catahoula']"
432,Chance,['Mixes_Cross']
433,ChanelWestCoast,['Catahoula']
434,Channyyy,"['Breed_Color', 'Shih_Tzu', 'Others', 'Skin_Clean_Allergy', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Brand', 'Accident']"
435,ChaosWeims,['Breed_Color']
436,Chap84,['Mixes_Cross']
437,Chapfilmguy,['Shih_Tzu']
438,CharKa,['Shih_Tzu']
439,Charbar2013,"['Shih_Tzu', 'Dog_Daily_Life']"
440,Charity,['Outside_Dog']
441,Charlemagne,['Catahoula']
442,Charles Barkleu,"['Rare_Guide', 'Small_Dog', 'Meet_Memory', 'Others']"
443,CharliGirl,"['Breed_Color', 'Parasite_Infection', 'Others', 'Toy_Poodle', 'Grooming_Tools', 'Food_Brand', 'Color', 'Accident']"
444,Charlie and Sadie,['Others']
445,Charlie5,['Shih_Tzu']
446,CharlieDog2014,['Catahoula']
447,Charliemiks,"['Dog_Family', 'Dog_Film', 'Cancer_Tumor', 'Toy_Poodle', 'Meet_Memory']"
448,Charlotte357,['Shih_Tzu']
449,Charly And Chelsea,['Others']
450,Charmonix,"['Mixes_Cross', 'Gear', 'Food_Brand', 'Others']"
451,Chas,"['Dog_Racing', 'Dog_Family', 'Collar', 'Others', 'Train_Care', 'Hair_Combing', 'Condolences', 'Training', 'Behavior_Play_Outside', 'Excretory_System', 'Mixes_Cross']"
452,Chasehawsey,['Shih_Tzu']
453,Chasethemutt,"['Dog_Family', 'Collar', 'Others', 'Toy_Poodle', 'Hereditary_Disease', 'Grooming_Tools', 'Behavior_Play_Outside', 'Food_Brand']"
454,ChathamHillKennels,"['Breed_Color', 'Parasite_Infection', 'Allergy_Food', 'Dog_Family', 'Others', 'Dog_Giving', 'Accident']"
455,Chaz,"['Shih_Tzu', 'Others', 'Food_Ingredient', 'Dog_Giving', 'Hereditary_Disease', 'Bedding', 'Accident']"
456,Cheezeit32,"['Others', 'Shih_Tzu']"
457,ChelseaMorning,"['Dog_Family', 'Collar', 'Others', 'Train_Care', 'Dog_Pray', 'Training', 'Mouth_Clean', 'Food_Brand', 'Mixes_Cross', 'Meet_Memory']"
458,ChemRxn,['Shih_Tzu']
459,Chen,"['Mouth', 'Other_Pets', 'Toy_Poodle', 'Hereditary_Disease', 'Food_Brand', 'Accident']"
460,CherryCurry,"['Toy_Poodle', 'Digestive_System']"
461,ChessaQ,"['Collar', 'Others', 'Other_Pets', 'Train_Care', 'Training', 'Toy_Poodle', 'Mouth_Clean', 'Hereditary_Disease', 'Food_Brand']"
462,ChessieLuvr,"['Catahoula', 'Skin_Clean_Allergy', 'Fierce_Dog', 'Food_Brand', 'Accident']"
463,ChestersF00L,"['Other_Pets', 'Shih_Tzu']"
464,ChewyBear,['Shih_Tzu']
465,CheyAut,"['Breed_Color', 'Mouth', 'Dog_Challenge', 'Others', 'Other_Pets', 'Fierce_Dog', 'Excretory_System', 'Bedding']"
466,Chief01,['Small_Dog']
467,Chiilaa,['Shih_Tzu']
468,Chipz,['Small_Dog']
469,Chiweenie Norman,"['Discussion_Question', 'Clothes', 'Allergy_Food', 'Shih_Tzu']"
470,ChloeArlow,"['Small_Dog', 'Others']"
471,ChloeDarcyDexter,['Small_Dog']
472,ChooChoo,"['Mixes_Cross', 'Hair_Combing', 'Collar', 'Others']"
473,Choppy the Great,['Shih_Tzu']
474,Chowgal,"['Dog_Family', 'Shih_Tzu', 'Others', 'Fierce_Dog', 'Hereditary_Disease', 'Welcome_New_Partner', 'Color']"
475,Chrismo27,['Breed_Color']
476,ChristineRenee,['Shih_Tzu']
477,Christoph,['Small_Dog']
478,Chrysolite,"['Toy_Poodle', 'Bedding', 'Parasite_Infection', 'Others']"
479,Chubz,['Shih_Tzu']
480,Churro,"['Allergy_Food', 'Dog_Family', 'Others', 'Skin_Clean_Allergy', 'Bulls']"
481,CiElBie,"['Toy_Poodle', 'Others']"
482,Ciaron M F,['Mixes_Cross']
483,Cinch,"['Other_Pets', 'Shih_Tzu']"
484,Cindy23323,"['Discussion_Question', 'Gear', 'Others']"
485,Cindy311,"['Allergy_Food', 'Outside_Dog', 'Others', 'Train_Care', 'Nutrition']"
486,CindyMWyman,['Bulls']
487,CindyTyler,"['Toy_Poodle', 'Hereditary_Disease']"
488,Cinseault,"['Breed_Color', 'Others', 'Training']"
489,CiroTheDoggy,['Shih_Tzu']
490,Ckloful,['Shih_Tzu']
491,ClaireNichole4,"['Catahoula', 'Others', 'Gear', 'Excretory_System', 'Meet_Memory']"
492,Clairem4036,['Toy_Poodle']
493,Clark,"['Other_Pets', 'Others', 'Accident', 'Shih_Tzu']"
494,ClassicSableSheltie,"['Toy_Poodle', 'Rare_Guide', 'Hereditary_Disease', 'Food_Brand']"
495,Claudette,['Shih_Tzu']
496,Claudia Robbins,"['Dog_Family', 'Catahoula', 'Food_Brand']"
497,Clb24747,['Shih_Tzu']
498,Clegane,"['Dog_Family', 'Dog_Challenge', 'Collar', 'Others', 'Gear', 'Toy_Poodle', 'Food_Brand', 'Meet_Memory']"
499,Cliff,"['Flying_Disc', 'Catahoula', 'Dog_Family', 'Other_Pets', 'Rare_Guide', 'Excretory_System', 'Welcome_New_Partner']"
500,Cloe,"['Small_Dog', 'Skin_Clean_Allergy']"
501,ClutchAgent73,['Small_Dog']
502,ClydesMommaBear,"['Parasite_Infection', 'Allergy_Food', 'Collar', 'Others', 'Dog_Giving', 'Bulls', 'Bedding', 'Author_Interest']"
503,CobbersMom,"['Mouth', 'Collar', 'Others', 'Hereditary_Disease', 'Food_Brand', 'Welcome_New_Partner', 'Mixes_Cross']"
504,Cobra2o1o,['Small_Dog']
505,CocoPuppy,"['Small_Dog', 'Train_Care', 'Others']"
506,Cocster,['Shih_Tzu']
507,Coda,"['Hereditary_Disease', 'Outside_Dog']"
508,CodexB,"['Bulls', 'Color', 'Food_Brand']"
509,CodyWody,"['Behavior_Play_Outside', 'Shih_Tzu']"
510,Collegedog,"['Small_Dog', 'Fierce_Dog', 'Color', 'Others']"
511,ColliesRock,"['Collar', 'Others', 'Clothes', 'Skin_Clean_Allergy', 'Condolences', 'Toy_Poodle', 'Excretory_System', 'Author_Interest']"
512,ColoradoHighLife,['Shih_Tzu']
513,Come by,['Others']
514,Cometica,['Outside_Dog']
515,ComfortNickel,"['Breed_Color', 'Others']"
516,ConSeannery,"['Author_Interest', 'Outside_Dog']"
517,Concetta Parsons,"['Dog_Family', 'Accident', 'Shih_Tzu']"
518,Concordium,"['Catahoula', 'Collar']"
519,Connortj,['Outside_Dog']
520,Convie,"['Collar', 'Hereditary_Disease', 'Others', 'Shih_Tzu']"
521,CookieMonday,"['Mouth_Clean', 'Skin_Clean_Allergy', 'Author_Interest', 'Shih_Tzu']"
522,Cooper,"['Parasite_Infection', 'Others', 'Shih_Tzu', 'Gear', 'Food_Brand', 'Dog_Daily_Life']"
523,Cor,"['Toy_Poodle', 'Cancer_Tumor', 'Others', 'Dog_Daily_Life']"
524,CoraFowlerNova,"['Skin_Clean_Allergy', 'Catahoula']"
525,Cordane,"['Collar', 'Others', 'Other_Pets', 'Skin_Clean_Allergy', 'Gear', 'Toy_Poodle', 'Food_Brand', 'Dog_Daily_Life']"
526,Corinthian,"['Breed_Color', 'Dog_Family', 'Accident', 'Others']"
527,Corso,"['Mixes_Cross', 'Cancer_Tumor', 'Others']"
528,CosmoTheDoberman,"['Others', 'Shih_Tzu']"
529,Cottonkitty,['Outside_Dog']
530,CouldBe924,['Small_Dog']
531,Countrylady1071,"['Others', 'Other_Pets', 'Train_Care', 'Hair_Combing', 'Dog_Giving', 'Toy_Poodle', 'Hereditary_Disease', 'Food_Brand']"
532,Courrhay,"['Breed_Color', 'Mouth', 'Parasite_Infection', 'Dog_Family', 'Skin_Clean_Allergy', 'Fierce_Dog', 'Food_Brand', 'Mixes_Cross']"
533,Courtikate,['Outside_Dog']
534,Crabbyfireman,"['Behavior_Play_Outside', 'Outside_Dog']"
535,Cracklak99,"['Breed_Color', 'Others']"
536,Crackmaster,['Mixes_Cross']
537,Cranberry,"['Discussion_Question', 'Outside_Dog']"
538,CrashBang,['Shih_Tzu']
539,CrazedHoosier,['Catahoula']
540,CrazyDragon,"['Mouth', 'Collar', 'Others', 'Skin_Clean_Allergy', 'Training', 'Toy_Poodle', 'Grooming_Tools', 'Food_Brand']"
541,Crazychocobo,['Small_Dog']
542,Crazyland,"['Parasite_Infection', 'Others', 'Shih_Tzu', 'Digestive_System', 'Gear']"
543,Criosphynx,"['Mouth', 'Dog_Family', 'Dog_Challenge', 'Fierce_Dog', 'Discussion_Question', 'Dog_Giving', 'Mouth_Clean', 'Hereditary_Disease', 'Excretory_System', 'Mixes_Cross', 'Accident']"
544,Cris1017,"['Mouth', 'Small_Dog', 'Fierce_Dog', 'Hereditary_Disease', 'Meet_Memory']"
545,Cronko,['Bulls']
546,Cross3846,['Mixes_Cross']
547,Cruiser,"['Toy_Poodle', 'Allergy_Food', 'Fierce_Dog', 'Reinforcement_Train_Tip']"
548,Cruiser80,['Shih_Tzu']
549,CrybabyMedia,"['Dog_Family', 'Outside_Dog']"
550,CrystalGSD,['Outside_Dog']
551,CuriousGeorge,"['Others', 'Outside_Dog']"
552,Cvargas0002,"['Catahoula', 'Others']"
553,Cwilly006,['Catahoula']
554,Cynna,"['Allergy_Food', 'Collar', 'Others', 'Toy_Poodle', 'Mouth_Clean', 'Hereditary_Disease', 'Behavior_Play_Outside']"
555,DAVID RUFFIN,['Toy_Poodle']
556,DBTC,['Shih_Tzu']
557,DBW,"['Collar', 'Others', 'Shih_Tzu']"
558,DCDogLover,"['Others', 'Shih_Tzu']"
559,DDBsR4Me,"['Food_Brand', 'Meet_Memory', 'Dog_Family', 'Outside_Dog']"
560,DDSLAFL,"['Accident', 'Shih_Tzu']"
561,DHall0630,['Shih_Tzu']
562,DJEtzel,"['Parasite_Infection', 'Dog_Family', 'Others', 'Digestive_System', 'Mixes_Cross', 'Color', 'Accident']"
563,DJaNoli,['Shih_Tzu']
564,DJs,"['Others', 'Shih_Tzu']"
565,DKR,"['Toy_Poodle', 'Behavior_Play_Outside', 'Others']"
566,DLo,"['Mouth', 'Others', 'Gear', 'Dog_Giving', 'Mouth_Clean', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross']"
567,DaVos,['Breed_Color']
568,Dachshund,"['Dog_Film', 'Cancer_Tumor', 'Dog_Giving', 'Toy_Poodle', 'Mouth_Clean', 'Author_Interest']"
569,Daemonus,"['Dog_Family', 'Other_Pets', 'Excretory_System', 'Mixes_Cross', 'Accident']"
570,Daesy,"['Others', 'Outside_Dog', 'Clothes', 'Emotion', 'Accident']"
571,Dahliamom,"['Shih_Tzu', 'Others', 'Train_Care', 'Dog_Giving', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Brand']"
572,DaineseMan,['Outside_Dog']
573,Daisy the Great Dane,"['Breed_Color', 'Dog_Family', 'Accident', 'Digestive_System']"
574,Daisy811,['Shih_Tzu']
575,DaisyJanesmom,"['Small_Dog', 'Fierce_Dog', 'Hereditary_Disease']"
576,DaisyandNitro,"['Toy_Poodle', 'Hereditary_Disease']"
577,Daisygirl,"['Collar', 'Others', 'Toy_Poodle', 'Hereditary_Disease', 'Meet_Memory']"
578,Daisygirlsmom,['Shih_Tzu']
579,Daisyhoundmom,['Mixes_Cross']
580,Dakota,"['Dog_Family', 'Others', 'Clothes', 'Fierce_Dog', 'Other_Animal_Food', 'Dog_Giving', 'Toy_Poodle', 'Hereditary_Disease', 'Grooming_Tools', 'Meet_Memory']"
581,DakotaGSD,"['Hereditary_Disease', 'Shih_Tzu']"
582,Danalouise,['Shih_Tzu']
583,Dancce,['Outside_Dog']
584,Dancer,"['Other_Pets', 'Catahoula']"
585,DaneLover228,"['Others', 'Other_Pets', 'Fierce_Dog', 'Hereditary_Disease', 'Food_Brand', 'Mixes_Cross']"
586,Dangels,"['Shih_Tzu', 'Others', 'Rare_Guide', 'Dog_Giving', 'Hereditary_Disease', 'Excretory_System']"
587,Dani2707,['Shih_Tzu']
588,DanielM,"['Toy_Poodle', 'Gear', 'Others']"
589,Danielle909xx,['Small_Dog']
590,Danigirl93,"['Toy_Poodle', 'Others']"
591,Danii,"['Collar', 'Others', 'Dog_Pray', 'Toy_Poodle', 'Hereditary_Disease', 'Meet_Memory']"
592,Daniilynn11,['Shih_Tzu']
593,Danilar33,['Shih_Tzu']
594,Danni,['Outside_Dog']
595,Dannysbabydoll2011,['Small_Dog']
596,Dano,['Small_Dog']
597,Dark,['Shih_Tzu']
598,DarkAngel82,"['Mouth', 'Catahoula', 'Other_Pets', 'Hereditary_Disease', 'Bedding']"
599,DarkRose,"['Other_Pets', 'Shih_Tzu']"
600,Darkpaladin,"['Breed_Color', 'Dog_Challenge', 'Others', 'Train_Care', 'Condolences', 'Dog_Giving', 'Hereditary_Disease', 'Discussion_Question', 'Food_Ingredient']"
601,Dartanan71,['Mixes_Cross']
602,Dascmo,['Toy_Poodle']
603,Dav3,['Shih_Tzu']
604,David2022,['Shih_Tzu']
605,Davidwright97,['Shih_Tzu']
606,Dawnben,"['Collar', 'Outside_Dog', 'Others', 'Skin_Clean_Allergy', 'Training', 'Behavior_Play_Outside', 'Nutrition', 'Food_Ingredient']"
607,Dawnshadow,"['Others', 'Collar', 'Toy_Poodle', 'Mouth_Clean', 'Hereditary_Disease', 'Food_Brand']"
608,DayDreamer,['Shih_Tzu']
609,Deborah,"['Toy_Poodle', 'Parasite_Infection', 'Emotion']"
610,DeborahDecay,"['Small_Dog', 'Collar', 'Others', 'Clothes', 'Hereditary_Disease', 'Food_Brand', 'Dog_Daily_Life']"
611,Dee1980,['Shih_Tzu']
612,DeeSpark,"['Mouth', 'Dog_Challenge', 'Collar', 'Outside_Dog', 'Others', 'Hair_Combing', 'Condolences', 'Dog_Giving', 'Hereditary_Disease', 'Food_Brand', 'Author_Interest']"
613,DeeohgeesMom,['Small_Dog']
614,Deepaknair,['Outside_Dog']
615,DefconDelta,"['Mixes_Cross', 'Others', 'Dog_Giving']"
616,Delana,"['Catahoula', 'Others', 'Collar', 'Mouth_Clean', 'Discussion_Question']"
617,Delete,"['Dog_Family', 'Outside_Dog', 'Others', 'Skin_Clean_Allergy', 'Train_Care', 'Food_Brand', 'Bedding']"
618,DeltaDani,['Small_Dog']
619,DemraTheKnight,['Shih_Tzu']
620,DenaMarie,"['Other_Pets', 'Cancer_Tumor', 'Others', 'Shih_Tzu']"
621,Denisekay,"['Parasite_Infection', 'Collar', 'Digestive_System', 'Others', 'Gear', 'Dog_Giving', 'Toy_Poodle', 'Meet_Memory']"
622,Derkmajirk,['Catahoula']
623,Des43,"['Mixes_Cross', 'Gear', 'Hair_Combing', 'Others']"
624,Desert Dweller,"['Mixes_Cross', 'Behavior_Play_Outside']"
625,DesertMouse82,"['Mixes_Cross', 'Fierce_Dog', 'Dog_Daily_Life', 'Others']"
626,Devie,"['Mouth', 'Collar', 'Outside_Dog', 'Others', 'Mouth_Clean', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Food_Brand', 'Dog_Daily_Life']"
627,DevonUkSeb,['Breed_Color']
628,DexterChug,"['Small_Dog', 'Others']"
629,Dez,"['Catahoula', 'Others']"
630,Dfwspygirl,"['Gear', 'Others']"
631,Dia,"['Dog_Family', 'Dog_Challenge', 'Collar', 'Others', 'Train_Care', 'Condolences', 'Mouth_Clean', 'Training', 'Behavior_Play_Outside', 'Excretory_System', 'Mixes_Cross']"
632,Dianabanana,"['Parasite_Infection', 'Dog_Family', 'Collar', 'Shih_Tzu', 'Train_Care', 'Welcome_New_Partner']"
633,Dieselfuel,['Outside_Dog']
634,DigDawgsByte,"['Mixes_Cross', 'Hereditary_Disease', 'Behavior_Play_Outside', 'Dog_Film']"
635,DigitalMan,['Catahoula']
636,Dimma,"['Bedding', 'Fierce_Dog', 'Shih_Tzu', 'Welcome_New_Partner']"
637,Dinasor,['Small_Dog']
638,Dingoofus,"['Breed_Color', 'Dog_Family', 'Other_Pets']"
639,DirtyPawsLA,"['Discussion_Question', 'Others', 'Shih_Tzu', 'Dog_Film']"
640,DisneyGirl,"['Small_Dog', 'Collar']"
641,Dixie1025,"['Nutrition', 'Food_Brand', 'Shih_Tzu']"
642,DixieDacey,['Outside_Dog']
643,DizzySnowFire,"['Others', 'Gear', 'Dog_Giving', 'Food_Brand', 'Mixes_Cross']"
644,Dj Brian,"['Others', 'Discussion_Question', 'Condolences', 'Hereditary_Disease', 'Mixes_Cross']"
645,Django0908,['Shih_Tzu']
646,Dmag,['Breed_Color']
647,DoBeIg,"['Others', 'Gear', 'Toy_Poodle', 'Hereditary_Disease', 'Meet_Memory']"
648,Dobergirl,"['Dog_Challenge', 'Shih_Tzu', 'Others', 'Dog_Giving', 'Hereditary_Disease', 'Food_Brand', 'Discussion_Question', 'Bedding', 'Color', 'Accident']"
649,DobermanGuy,"['Parasite_Infection', 'Others', 'Dog_Giving', 'Food_Brand', 'Mixes_Cross', 'Color', 'Accident']"
650,DobisHoundis,"['Collar', 'Others', 'Train_Care', 'Training', 'Toy_Poodle', 'Mouth_Clean', 'Dog_Tracking', 'Food_Brand', 'Author_Interest']"
651,Dog Balancer,"['Dog_Family', 'Train_Care', 'Other_Animal_Food', 'Training', 'Mouth_Clean', 'Bulls']"
652,Dog Hair Everywhere,"['Mouth', 'Skin_Clean_Allergy', 'Author_Interest', 'Others']"
653,Dog Lover 1997,['Shih_Tzu']
654,Dog Mom of 2,"['Mouth', 'Food_Brand', 'Outside_Dog']"
655,Dog Shrink,"['Dog_Family', 'Others', 'Other_Pets', 'Skin_Clean_Allergy', 'Gear', 'Excretory_System', 'Mixes_Cross', 'Accident']"
656,Dog1Dog,['Breed_Color']
657,DogCrazy3921,['Outside_Dog']
658,DogGroomer,"['Grooming_Tools', 'Others']"
659,DogLoover89,"['Collar', 'Others', 'Mouth_Clean', 'Hereditary_Disease', 'Mixes_Cross']"
660,DogLove,"['Discussion_Question', 'Catahoula']"
661,DogLover19008,"['Small_Dog', 'Others']"
662,DogLover1989,"['Bulls', 'Others', 'Dog_Film']"
663,DogLover2000,['Shih_Tzu']
664,DogLover223,['Shih_Tzu']
665,DogLoverJack,"['Small_Dog', 'Others']"
666,DogLuvr,"['Mouth', 'Others', 'Shih_Tzu', 'Skin_Clean_Allergy', 'Gear', 'Dog_Giving', 'Excretory_System']"
667,DogStar,"['Catahoula', 'Others', 'Dog_Film', 'Welcome_New_Partner', 'Nutrition', 'Meet_Memory']"
668,DogTrainer365,"['Bulls', 'Skin_Clean_Allergy', 'Others']"
669,DoggersRUs,['Shih_Tzu']
670,DoggieDream,"['Rare_Guide', 'Behavior_Play_Outside', 'Others']"
671,DoggieLover000,"['Hereditary_Disease', 'Others', 'Shih_Tzu', 'Dog_Giving']"
672,DoggieTrainer,"['Mixes_Cross', 'Parasite_Infection']"
673,Doggielover34567,['Small_Dog']
674,Doggies4Life,"['Collar', 'Others', 'Other_Animal_Food', 'Hair_Combing', 'Toy_Poodle', 'Hereditary_Disease', 'Meet_Memory']"
675,Doggy123,"['Shih_Tzu', 'Emotion']"
676,DoggyMom,"['Hereditary_Disease', 'Catahoula']"
677,DoggyPetParentToBe,"['Parasite_Infection', 'Train_Care', 'Behavior_Play_Outside', 'Others']"
678,Doglover007,['Toy_Poodle']
