,author_name,tag
390,CallistoKaida,"Mixes_Cross,Hereditary_Disease,Others,Fierce_Dog,Food_Brand"
391,Calysis,Breed_Color
392,CamBam,Small_Dog
393,Cambodn,Small_Dog
394,CameronS,Small_Dog
395,Camicazi,"Other_Pets,Mouth,Shih_Tzu,Others"
396,CanOkie,"Hereditary_Disease,Toy_Poodle"
397,Candice07,"Train_Care,Meet_Memory,Shih_Tzu"
398,Candice79,Small_Dog
399,CandyGirl,Shih_Tzu
400,CanineFan,"Mixes_Cross,Other_Pets"
401,CanucksStar17,"Mixes_Cross,Mouth,Collar,Hereditary_Disease,Others,Food_Brand"
402,Carbs711,Outside_Dog
403,Cardigirl,"Other_Pets,Train_Care,Toy_Poodle,Grooming_Tools,Others,Digestive_System,Breed_Color"
404,Carl,Shih_Tzu
405,Carls,Outside_Dog
406,Carmel,"Others,Train_Care,Behavior_Play_Outside,Shih_Tzu"
407,Carnoux,Catahoula
408,CarolinaSiberian,Outside_Dog
409,Caroline1239,Others
410,Casa del Sol,"Others,Breed_Color"
411,CaseyBeck,Mixes_Cross
412,Casieo,"Catahoula,Others,Fierce_Dog,Food_Brand"
413,Caspippa,Shih_Tzu
414,Cass,"Other_Pets,Welcome_New_Partner,Bulls"
415,Cassidy,"Other_Pets,Outside_Dog,Hereditary_Disease,Hair_Combing,Dog_Giving,Fierce_Dog"
416,Cassy,"Mouth,Shih_Tzu,Mouth_Clean,Collar,Accident,Hereditary_Disease,Discussion_Question,Dog_Challenge,Others,Dog_Giving,Food_Brand"
417,CastStephen,Shih_Tzu
418,Cat,Toy_Poodle
419,CatCaspers,"Other_Pets,Toy_Poodle,Collar,Hereditary_Disease,Training,Others"
420,Catahoula1103,"Small_Dog,Food_Brand"
421,CatahoulaMom,Small_Dog
422,Cathylu,Toy_Poodle
423,CatsandGreys,"Excretory_System,Skin_Clean_Allergy,Accident,Meet_Memory,Parasite_Infection,Others,Training"
424,CattleCollie,"Other_Pets,Toy_Poodle,Dog_Family"
425,Cavani7,Toy_Poodle
426,Ccut2010,Small_Dog
427,Central Asian Ovcharka,Bulls
428,Cerebral,Outside_Dog
429,Cgillo,"Catahoula,Collar,Accident,Allergy_Food,Color,Hereditary_Disease,Meet_Memory,Others,Hair_Combing,Dog_Daily_Life"
430,Cgwin1,Shih_Tzu
431,Chagoth,"Catahoula,Other_Pets"
432,Chance,Mixes_Cross
433,ChanelWestCoast,Catahoula
434,Channyyy,"Shih_Tzu,Skin_Clean_Allergy,Accident,Behavior_Play_Outside,Hereditary_Disease,Others,Breed_Color,Food_Brand"
435,ChaosWeims,Breed_Color
436,Chap84,Mixes_Cross
437,Chapfilmguy,Shih_Tzu
438,CharKa,Shih_Tzu
439,Charbar2013,"Shih_Tzu,Dog_Daily_Life"
440,Charity,Outside_Dog
441,Charlemagne,Catahoula
442,Charles Barkleu,"Rare_Guide,Others,Meet_Memory,Small_Dog"
443,CharliGirl,"Toy_Poodle,Accident,Color,Grooming_Tools,Parasite_Infection,Others,Breed_Color,Food_Brand"
444,Charlie and Sadie,Others
445,Charlie5,Shih_Tzu
446,CharlieDog2014,Catahoula
447,Charliemiks,"Dog_Family,Toy_Poodle,Dog_Film,Meet_Memory,Cancer_Tumor"
448,Charlotte357,Shih_Tzu
449,Charly And Chelsea,Others
450,Charmonix,"Mixes_Cross,Gear,Others,Food_Brand"
451,Chas,"Mixes_Cross,Train_Care,Condolences,Dog_Family,Excretory_System,Collar,Behavior_Play_Outside,Dog_Racing,Training,Others,Hair_Combing"
452,Chasehawsey,Shih_Tzu
453,Chasethemutt,"Dog_Family,Toy_Poodle,Collar,Behavior_Play_Outside,Hereditary_Disease,Grooming_Tools,Others,Food_Brand"
454,ChathamHillKennels,"Dog_Family,Accident,Allergy_Food,Parasite_Infection,Dog_Giving,Breed_Color,Others"
455,Chaz,"Shih_Tzu,Accident,Bedding,Hereditary_Disease,Others,Dog_Giving,Food_Ingredient"
456,Cheezeit32,"Others,Shih_Tzu"
457,ChelseaMorning,"Mixes_Cross,Train_Care,Dog_Family,Mouth_Clean,Collar,Meet_Memory,Others,Training,Dog_Pray,Food_Brand"
458,ChemRxn,Shih_Tzu
459,Chen,"Other_Pets,Toy_Poodle,Mouth,Accident,Hereditary_Disease,Food_Brand"
460,CherryCurry,"Toy_Poodle,Digestive_System"
461,ChessaQ,"Other_Pets,Train_Care,Toy_Poodle,Mouth_Clean,Collar,Hereditary_Disease,Training,Others,Food_Brand"
462,ChessieLuvr,"Catahoula,Skin_Clean_Allergy,Accident,Fierce_Dog,Food_Brand"
463,ChestersF00L,"Other_Pets,Shih_Tzu"
464,ChewyBear,Shih_Tzu
465,CheyAut,"Other_Pets,Mouth,Excretory_System,Bedding,Dog_Challenge,Others,Breed_Color,Fierce_Dog"
466,Chief01,Small_Dog
467,Chiilaa,Shih_Tzu
468,Chipz,Small_Dog
469,Chiweenie Norman,"Allergy_Food,Discussion_Question,Clothes,Shih_Tzu"
470,ChloeArlow,"Others,Small_Dog"
471,ChloeDarcyDexter,Small_Dog
472,ChooChoo,"Mixes_Cross,Collar,Others,Hair_Combing"
473,Choppy the Great,Shih_Tzu
474,Chowgal,"Dog_Family,Shih_Tzu,Welcome_New_Partner,Color,Hereditary_Disease,Others,Fierce_Dog"
475,Chrismo27,Breed_Color
476,ChristineRenee,Shih_Tzu
477,Christoph,Small_Dog
478,Chrysolite,"Others,Toy_Poodle,Parasite_Infection,Bedding"
479,Chubz,Shih_Tzu
480,Churro,"Dog_Family,Skin_Clean_Allergy,Allergy_Food,Others,Bulls"
481,CiElBie,"Toy_Poodle,Others"
482,Ciaron M F,Mixes_Cross
483,Cinch,"Other_Pets,Shih_Tzu"
484,Cindy23323,"Discussion_Question,Gear,Others"
485,Cindy311,"Train_Care,Allergy_Food,Outside_Dog,Others,Nutrition"
486,CindyMWyman,Bulls
487,CindyTyler,"Hereditary_Disease,Toy_Poodle"
488,Cinseault,"Training,Others,Breed_Color"
489,CiroTheDoggy,Shih_Tzu
490,Ckloful,Shih_Tzu
491,ClaireNichole4,"Catahoula,Excretory_System,Meet_Memory,Others,Gear"
492,Clairem4036,Toy_Poodle
493,Clark,"Other_Pets,Accident,Shih_Tzu,Others"
494,ClassicSableSheltie,"Rare_Guide,Hereditary_Disease,Toy_Poodle,Food_Brand"
495,Claudette,Shih_Tzu
496,Claudia Robbins,"Catahoula,Dog_Family,Food_Brand"
497,Clb24747,Shih_Tzu
498,Clegane,"Dog_Family,Toy_Poodle,Collar,Dog_Challenge,Meet_Memory,Gear,Others,Food_Brand"
499,Cliff,"Catahoula,Rare_Guide,Other_Pets,Dog_Family,Excretory_System,Flying_Disc,Welcome_New_Partner"
500,Cloe,"Skin_Clean_Allergy,Small_Dog"
501,ClutchAgent73,Small_Dog
502,ClydesMommaBear,"Collar,Allergy_Food,Bedding,Others,Parasite_Infection,Bulls,Author_Interest,Dog_Giving"
503,CobbersMom,"Mixes_Cross,Mouth,Collar,Welcome_New_Partner,Hereditary_Disease,Others,Food_Brand"
504,Cobra2o1o,Small_Dog
505,CocoPuppy,"Others,Train_Care,Small_Dog"
506,Cocster,Shih_Tzu
507,Coda,"Hereditary_Disease,Outside_Dog"
508,CodexB,"Color,Food_Brand,Bulls"
509,CodyWody,"Behavior_Play_Outside,Shih_Tzu"
510,Collegedog,"Color,Others,Small_Dog,Fierce_Dog"
511,ColliesRock,"Toy_Poodle,Clothes,Excretory_System,Condolences,Skin_Clean_Allergy,Collar,Others,Author_Interest"
512,ColoradoHighLife,Shih_Tzu
513,Come by,Others
514,Cometica,Outside_Dog
515,ComfortNickel,"Others,Breed_Color"
516,ConSeannery,"Author_Interest,Outside_Dog"
517,Concetta Parsons,"Dog_Family,Accident,Shih_Tzu"
518,Concordium,"Catahoula,Collar"
519,Connortj,Outside_Dog
520,Convie,"Hereditary_Disease,Collar,Shih_Tzu,Others"
521,CookieMonday,"Skin_Clean_Allergy,Shih_Tzu,Mouth_Clean,Author_Interest"
522,Cooper,"Shih_Tzu,Others,Parasite_Infection,Gear,Dog_Daily_Life,Food_Brand"
523,Cor,"Cancer_Tumor,Toy_Poodle,Others,Dog_Daily_Life"
524,CoraFowlerNova,"Catahoula,Skin_Clean_Allergy"
525,Cordane,"Other_Pets,Toy_Poodle,Skin_Clean_Allergy,Collar,Gear,Others,Dog_Daily_Life,Food_Brand"
526,Corinthian,"Dog_Family,Accident,Others,Breed_Color"
527,Corso,"Mixes_Cross,Cancer_Tumor,Others"
528,CosmoTheDoberman,"Others,Shih_Tzu"
529,Cottonkitty,Outside_Dog
530,CouldBe924,Small_Dog
531,Countrylady1071,"Other_Pets,Train_Care,Toy_Poodle,Hereditary_Disease,Others,Hair_Combing,Dog_Giving,Food_Brand"
532,Courrhay,"Mixes_Cross,Dog_Family,Mouth,Skin_Clean_Allergy,Parasite_Infection,Breed_Color,Fierce_Dog,Food_Brand"
533,Courtikate,Outside_Dog
534,Crabbyfireman,"Behavior_Play_Outside,Outside_Dog"
535,Cracklak99,"Others,Breed_Color"
536,Crackmaster,Mixes_Cross
537,Cranberry,"Discussion_Question,Outside_Dog"
538,CrashBang,Shih_Tzu
539,CrazedHoosier,Catahoula
540,CrazyDragon,"Toy_Poodle,Mouth,Skin_Clean_Allergy,Collar,Grooming_Tools,Training,Others,Food_Brand"
541,Crazychocobo,Small_Dog
542,Crazyland,"Shih_Tzu,Others,Gear,Parasite_Infection,Digestive_System"
543,Criosphynx,"Mixes_Cross,Dog_Family,Mouth,Excretory_System,Mouth_Clean,Accident,Hereditary_Disease,Discussion_Question,Dog_Challenge,Dog_Giving,Fierce_Dog"
544,Cris1017,"Mouth,Hereditary_Disease,Meet_Memory,Small_Dog,Fierce_Dog"
545,Cronko,Bulls
546,Cross3846,Mixes_Cross
547,Cruiser,"Fierce_Dog,Toy_Poodle,Reinforcement_Train_Tip,Allergy_Food"
548,Cruiser80,Shih_Tzu
549,CrybabyMedia,"Dog_Family,Outside_Dog"
550,CrystalGSD,Outside_Dog
551,CuriousGeorge,"Others,Outside_Dog"
552,Cvargas0002,"Catahoula,Others"
553,Cwilly006,Catahoula
554,Cynna,"Toy_Poodle,Mouth_Clean,Collar,Behavior_Play_Outside,Allergy_Food,Hereditary_Disease,Others"
555,DAVID RUFFIN,Toy_Poodle
556,DBTC,Shih_Tzu
557,DBW,"Collar,Shih_Tzu,Others"
558,DCDogLover,"Others,Shih_Tzu"
559,DDBsR4Me,"Food_Brand,Meet_Memory,Dog_Family,Outside_Dog"
560,DDSLAFL,"Accident,Shih_Tzu"
561,DHall0630,Shih_Tzu
562,DJEtzel,"Mixes_Cross,Dog_Family,Accident,Color,Parasite_Infection,Digestive_System,Others"
563,DJaNoli,Shih_Tzu
564,DJs,"Others,Shih_Tzu"
565,DKR,"Toy_Poodle,Others,Behavior_Play_Outside"
566,DLo,"Mixes_Cross,Mouth,Mouth_Clean,Hereditary_Disease,Gear,Dog_Giving,Others,Food_Brand"
567,DaVos,Breed_Color
568,Dachshund,"Toy_Poodle,Mouth_Clean,Dog_Film,Author_Interest,Dog_Giving,Cancer_Tumor"
569,Daemonus,"Mixes_Cross,Dog_Family,Other_Pets,Excretory_System,Accident"
570,Daesy,"Clothes,Accident,Outside_Dog,Others,Emotion"
571,Dahliamom,"Train_Care,Shih_Tzu,Behavior_Play_Outside,Hereditary_Disease,Others,Dog_Giving,Food_Brand"
572,DaineseMan,Outside_Dog
573,Daisy the Great Dane,"Dog_Family,Accident,Digestive_System,Breed_Color"
574,Daisy811,Shih_Tzu
575,DaisyJanesmom,"Fierce_Dog,Hereditary_Disease,Small_Dog"
576,DaisyandNitro,"Hereditary_Disease,Toy_Poodle"
577,Daisygirl,"Toy_Poodle,Collar,Hereditary_Disease,Meet_Memory,Others"
578,Daisygirlsmom,Shih_Tzu
579,Daisyhoundmom,Mixes_Cross
580,Dakota,"Dog_Family,Toy_Poodle,Clothes,Other_Animal_Food,Hereditary_Disease,Grooming_Tools,Meet_Memory,Dog_Giving,Others,Fierce_Dog"
581,DakotaGSD,"Hereditary_Disease,Shih_Tzu"
582,Danalouise,Shih_Tzu
583,Dancce,Outside_Dog
584,Dancer,"Catahoula,Other_Pets"
585,DaneLover228,"Mixes_Cross,Other_Pets,Hereditary_Disease,Others,Fierce_Dog,Food_Brand"
586,Dangels,"Rare_Guide,Shih_Tzu,Excretory_System,Hereditary_Disease,Others,Dog_Giving"
587,Dani2707,Shih_Tzu
588,DanielM,"Toy_Poodle,Gear,Others"
589,Danielle909xx,Small_Dog
590,Danigirl93,"Toy_Poodle,Others"
591,Danii,"Toy_Poodle,Collar,Hereditary_Disease,Meet_Memory,Others,Dog_Pray"
592,Daniilynn11,Shih_Tzu
593,Danilar33,Shih_Tzu
594,Danni,Outside_Dog
595,Dannysbabydoll2011,Small_Dog
596,Dano,Small_Dog
597,Dark,Shih_Tzu
598,DarkAngel82,"Catahoula,Other_Pets,Mouth,Bedding,Hereditary_Disease"
599,DarkRose,"Other_Pets,Shih_Tzu"
600,Darkpaladin,"Train_Care,Condolences,Hereditary_Disease,Discussion_Question,Dog_Challenge,Others,Dog_Giving,Breed_Color,Food_Ingredient"
601,Dartanan71,Mixes_Cross
602,Dascmo,Toy_Poodle
603,Dav3,Shih_Tzu
604,David2022,Shih_Tzu
605,Davidwright97,Shih_Tzu
606,Dawnben,"Skin_Clean_Allergy,Collar,Behavior_Play_Outside,Outside_Dog,Training,Others,Food_Ingredient,Nutrition"
607,Dawnshadow,"Toy_Poodle,Mouth_Clean,Collar,Hereditary_Disease,Others,Food_Brand"
608,DayDreamer,Shih_Tzu
609,Deborah,"Emotion,Toy_Poodle,Parasite_Infection"
610,DeborahDecay,"Clothes,Collar,Hereditary_Disease,Small_Dog,Others,Dog_Daily_Life,Food_Brand"
611,Dee1980,Shih_Tzu
612,DeeSpark,"Condolences,Mouth,Collar,Outside_Dog,Hereditary_Disease,Dog_Challenge,Author_Interest,Hair_Combing,Dog_Giving,Others,Food_Brand"
613,DeeohgeesMom,Small_Dog
614,Deepaknair,Outside_Dog
615,DefconDelta,"Mixes_Cross,Others,Dog_Giving"
616,Delana,"Catahoula,Mouth_Clean,Collar,Discussion_Question,Others"
617,Delete,"Dog_Family,Train_Care,Skin_Clean_Allergy,Bedding,Outside_Dog,Others,Food_Brand"
618,DeltaDani,Small_Dog
619,DemraTheKnight,Shih_Tzu
620,DenaMarie,"Others,Cancer_Tumor,Shih_Tzu,Other_Pets"
621,Denisekay,"Toy_Poodle,Collar,Meet_Memory,Gear,Parasite_Infection,Digestive_System,Dog_Giving,Others"
622,Derkmajirk,Catahoula
623,Des43,"Mixes_Cross,Gear,Hair_Combing,Others"
624,Desert Dweller,"Mixes_Cross,Behavior_Play_Outside"
625,DesertMouse82,"Fierce_Dog,Mixes_Cross,Others,Dog_Daily_Life"
626,Devie,"Mouth,Mouth_Clean,Collar,Behavior_Play_Outside,Outside_Dog,Hereditary_Disease,Others,Dog_Daily_Life,Food_Brand"
627,DevonUkSeb,Breed_Color
628,DexterChug,"Others,Small_Dog"
629,Dez,"Catahoula,Others"
630,Dfwspygirl,"Gear,Others"
631,Dia,"Mixes_Cross,Train_Care,Condolences,Dog_Family,Excretory_System,Mouth_Clean,Collar,Behavior_Play_Outside,Dog_Challenge,Training,Others"
632,Dianabanana,"Dog_Family,Train_Care,Shih_Tzu,Collar,Welcome_New_Partner,Parasite_Infection"
633,Dieselfuel,Outside_Dog
634,DigDawgsByte,"Mixes_Cross,Dog_Film,Hereditary_Disease,Behavior_Play_Outside"
635,DigitalMan,Catahoula
636,Dimma,"Fierce_Dog,Welcome_New_Partner,Shih_Tzu,Bedding"
637,Dinasor,Small_Dog
638,Dingoofus,"Other_Pets,Dog_Family,Breed_Color"
639,DirtyPawsLA,"Others,Dog_Film,Discussion_Question,Shih_Tzu"
640,DisneyGirl,"Collar,Small_Dog"
641,Dixie1025,"Food_Brand,Shih_Tzu,Nutrition"
642,DixieDacey,Outside_Dog
643,DizzySnowFire,"Mixes_Cross,Gear,Others,Dog_Giving,Food_Brand"
644,Dj Brian,"Mixes_Cross,Condolences,Hereditary_Disease,Discussion_Question,Others"
645,Django0908,Shih_Tzu
646,Dmag,Breed_Color
647,DoBeIg,"Toy_Poodle,Hereditary_Disease,Meet_Memory,Gear,Others"
648,Dobergirl,"Shih_Tzu,Accident,Bedding,Color,Hereditary_Disease,Discussion_Question,Dog_Challenge,Others,Dog_Giving,Food_Brand"
649,DobermanGuy,"Mixes_Cross,Accident,Color,Parasite_Infection,Dog_Giving,Others,Food_Brand"
650,DobisHoundis,"Train_Care,Toy_Poodle,Mouth_Clean,Collar,Dog_Tracking,Training,Others,Author_Interest,Food_Brand"
651,Dog Balancer,"Dog_Family,Train_Care,Mouth_Clean,Other_Animal_Food,Training,Bulls"
652,Dog Hair Everywhere,"Skin_Clean_Allergy,Mouth,Others,Author_Interest"
653,Dog Lover 1997,Shih_Tzu
654,Dog Mom of 2,"Food_Brand,Mouth,Outside_Dog"
655,Dog Shrink,"Mixes_Cross,Other_Pets,Dog_Family,Excretory_System,Skin_Clean_Allergy,Accident,Gear,Others"
656,Dog1Dog,Breed_Color
657,DogCrazy3921,Outside_Dog
658,DogGroomer,"Grooming_Tools,Others"
659,DogLoover89,"Mixes_Cross,Mouth_Clean,Collar,Hereditary_Disease,Others"
660,DogLove,"Catahoula,Discussion_Question"
661,DogLover19008,"Others,Small_Dog"
662,DogLover1989,"Dog_Film,Others,Bulls"
663,DogLover2000,Shih_Tzu
664,DogLover223,Shih_Tzu
665,DogLoverJack,"Others,Small_Dog"
666,DogLuvr,"Mouth,Shih_Tzu,Excretory_System,Skin_Clean_Allergy,Others,Gear,Dog_Giving"
667,DogStar,"Catahoula,Welcome_New_Partner,Dog_Film,Meet_Memory,Others,Nutrition"
668,DogTrainer365,"Skin_Clean_Allergy,Others,Bulls"
669,DoggersRUs,Shih_Tzu
670,DoggieDream,"Rare_Guide,Behavior_Play_Outside,Others"
671,DoggieLover000,"Hereditary_Disease,Shih_Tzu,Dog_Giving,Others"
672,DoggieTrainer,"Mixes_Cross,Parasite_Infection"
673,Doggielover34567,Small_Dog
674,Doggies4Life,"Toy_Poodle,Collar,Other_Animal_Food,Hereditary_Disease,Meet_Memory,Others,Hair_Combing"
675,Doggy123,"Emotion,Shih_Tzu"
676,DoggyMom,"Catahoula,Hereditary_Disease"
677,DoggyPetParentToBe,"Train_Care,Behavior_Play_Outside,Parasite_Infection,Others"
678,Doglover007,Toy_Poodle
679,Doglover14,"Condolences,Skin_Clean_Allergy,Dog_Tracking,Bedding,Outside_Dog,Color,Others,Dog_Giving,Fierce_Dog,Food_Brand"
680,Doglover24,"Rare_Guide,Mixes_Cross,Behavior_Play_Outside,Other_Animal_Food,Gear,Others,Breed_Color"
681,Doglover64,"Fierce_Dog,Others,Small_Dog"
682,Dogone,"Other_Pets,Cancer_Tumor,Shih_Tzu,Others"
683,Dogs and Puppies,"Toy_Poodle,Collar,Breed_Color,Gear,Others,Hair_Combing"
684,Dogs4Jesus,"Dog_Family,Toy_Poodle,Collar,Dog_Racing,Hereditary_Disease,Others,Author_Interest,Breed_Color,Food_Brand"
685,Dogsignalfire,"Dog_Family,Accident,Shih_Tzu,Author_Interest"
686,Dogswish,"Dog_Family,Toy_Poodle,Mouth,Training,Food_Brand"
687,Dom1490,Small_Dog
688,Domino,"Hereditary_Disease,Small_Dog"
689,Don Rob,"Cancer_Tumor,Gear,Outside_Dog"
690,Donna Hill,"Dog_Family,Toy_Poodle,Allergy_Food,Others,Dog_Tracking"
691,Doogieee,Outside_Dog
692,Doombuggy,Catahoula
693,Doppelganger0337,"Train_Care,Toy_Poodle,Mouth,Dog_Racing,Hereditary_Disease,Grooming_Tools,Author_Interest,Training,Others,Food_Brand"
694,Doradog,Shih_Tzu
695,Doritos,Outside_Dog
696,Dotsalote,Breed_Color
697,Doug84,Toy_Poodle
698,Doxymom,"Hereditary_Disease,Toy_Poodle,Dog_Family"
699,Doyle,Outside_Dog
700,Dozi,"Toy_Poodle,Mouth,Accident,Discussion_Question,Others,Dog_Giving,Cancer_Tumor,Food_Brand"
701,Dr bob,Breed_Color
702,DrHarmony,"Mixes_Cross,Other_Pets,Dog_Family,Collar,Accident,Bedding,Training,Others,Dog_Giving,Food_Ingredient"
703,DrStrangelove,"Collar,Small_Dog,Others"
704,DracoGSD,"Mixes_Cross,Dog_Family,Skin_Clean_Allergy,Collar,Accident,Behavior_Play_Outside,Training,Others,Digestive_System"
705,DracoKat,Toy_Poodle
706,Dragon,"Shih_Tzu,Others,Gear,Dog_Giving,Author_Interest"
707,DragonClaw,Shih_Tzu
708,DragonQueen1979,Shih_Tzu
709,Drewmurrjr,Shih_Tzu
710,Dritchie84,Catahoula
711,DriveDog,"Dog_Family,Condolences,Clothes,Mouth_Clean,Flying_Disc,Accident,Behavior_Play_Outside,Training,Others,Digestive_System,Breed_Color"
712,Drogers123,Catahoula
713,Drum,Breed_Color
714,Dshogan,Outside_Dog
715,Dubkay,Catahoula
716,DuckDodgers,"Mixes_Cross,Dog_Family,Collar,Behavior_Play_Outside,Dog_Racing,Training,Gear,Others,Dog_Pray,Food_Brand"
717,Duke820,Shih_Tzu
718,Dunkin,"Others,Shih_Tzu"
719,DustinandJessie,Small_Dog
720,Dutchess1,"Skin_Clean_Allergy,Others,Bedding,Breed_Color"
721,Dweeble2013,Mixes_Cross
722,ECHODOG,Outside_Dog
723,ECor,Outside_Dog
724,EK9Mutt,"Meet_Memory,Bulls"
725,EKWorth2135,"Rare_Guide,Breed_Color"
726,EarthSpirit,"Accident,Toy_Poodle"
727,EdDTS,"Mixes_Cross,Hereditary_Disease,Dog_Family,Food_Brand"
728,Edge,Toy_Poodle
729,Eenypup,"Mixes_Cross,Dog_Family,Collar,Accident,Training,Cancer_Tumor,Food_Brand"
730,Egypt in the Spring,"Catahoula,Hereditary_Disease,Discussion_Question,Grooming_Tools,Others,Breed_Color"
731,Eiram,Shih_Tzu
732,Eisenmeteor,Shih_Tzu
733,Eishun,"Dog_Family,Shih_Tzu,Flying_Disc,Accident,Others,Gear,Author_Interest"
734,Eklutna,"Skin_Clean_Allergy,Collar,Behavior_Play_Outside,Others,Bulls,Emotion,Cancer_Tumor,Food_Brand"
735,Elana55,"Bulls,Dog_Challenge,Others,Author_Interest,Parasite_Infection"
736,ElbeeAndMe,"Accident,Toy_Poodle,Others"
737,Elise94sholes,"Others,Shih_Tzu"
738,Elizabeth,"Shih_Tzu,Hereditary_Disease,Meet_Memory,Gear,Others,Dog_Pray,Food_Brand"
739,Elkbee,"Others,Shih_Tzu"
740,EllenandTuva,"Dog_Family,Train_Care,Toy_Poodle,Skin_Clean_Allergy,Hereditary_Disease,Training,Others,Dog_Giving,Food_Brand"
741,EllensCreatures,"Rare_Guide,Dog_Family,Toy_Poodle,Mouth,Mouth_Clean,Hereditary_Disease,Dog_Challenge,Others"
742,Ellico,Bulls
743,Ellielt,"Gear,Outside_Dog"
744,Elocin87,"Mixes_Cross,Mouth,Collar,Behavior_Play_Outside,Bedding,Hereditary_Disease,Others,Dog_Giving,Food_Brand"
745,Elrohwen,"Dog_Family,Toy_Poodle,Collar,Accident,Dog_Racing,Grooming_Tools,Parasite_Infection,Training"
746,EmJay12,"Other_Pets,Outside_Dog"
747,Ember,"Hereditary_Disease,Shih_Tzu,Others"
748,Embersmom,"Other_Pets,Collar,Bedding,Outside_Dog,Hereditary_Disease,Dog_Challenge,Others,Dog_Giving"
749,EmilysSheltie2012,"Dog_Family,Toy_Poodle,Collar,Accident,Hereditary_Disease,Discussion_Question,Dog_Giving,Food_Brand"
750,Emldrk12,Shih_Tzu
751,Emma,"Other_Pets,Dog_Film,Dog_Challenge,Outside_Dog"
752,Emma2014,Mixes_Cross
753,Emma37,Toy_Poodle
754,Emmeline,Shih_Tzu
755,EmmyB123,"Others,Digestive_System,Outside_Dog"
756,Emonda,Outside_Dog
757,Emrys25,"Others,Cancer_Tumor,Shih_Tzu"
758,Envious,"Mixes_Cross,Dog_Family,Other_Pets,Hereditary_Disease,Others,Fierce_Dog"
759,Eolith,"Dog_Family,Train_Care,Mouth,Others,Small_Dog,Dog_Giving,Food_Brand"
760,Epatten1,Shih_Tzu
761,EpicnessRo29,Small_Dog
762,Eralune,Outside_Dog
763,Eric4790,Shih_Tzu
764,Erica194,Shih_Tzu
765,EricaMont,Catahoula
766,ErikaL,Others
767,ErikaT,"Toy_Poodle,Meet_Memory,Others"
768,Erin puppy,"Other_Pets,Toy_Poodle,Collar,Hereditary_Disease,Grooming_Tools,Others,Digestive_System,Breed_Color"
769,Esand,"Mixes_Cross,Dog_Family,Condolences,Excretory_System,Mouth_Clean,Flying_Disc,Collar,Accident,Discussion_Question,Training,Others"
770,Esemar,Catahoula
771,Eskimomama,"Fierce_Dog,Mixes_Cross,Others"
772,Eskye,"Dog_Family,Toy_Poodle,Collar,Accident,Behavior_Play_Outside,Hereditary_Disease,Grooming_Tools,Dog_Daily_Life,Food_Brand"
773,Esme,"Mixes_Cross,Mouth_Clean,Color,Hereditary_Disease,Discussion_Question,Dog_Pray,Dog_Challenge,Others,Dog_Giving,Fierce_Dog,Food_Ingredient"
774,Ethanol,Bulls
775,EvaLyster,"Hereditary_Disease,Others,Breed_Color"
776,Evan Ricamara,Shih_Tzu
777,EverythingEnglishMastiff,"Mixes_Cross,Dog_Family,Condolences,Dog_Film,Discussion_Question,Training,Others"
778,Expatriate,"Meet_Memory,Shih_Tzu"
779,Exzhal,Shih_Tzu
780,F41LUR3,Breed_Color
781,FIREBLADE,"Fierce_Dog,Mixes_Cross"
782,FNGYRK,Shih_Tzu
783,FORBiiDDEN1,Outside_Dog
784,FailedSlacker,"Mixes_Cross,Dog_Family,Condolences,Mouth_Clean,Flying_Disc,Collar,Other_Animal_Food,Hereditary_Disease,Gear,Author_Interest,Others"
785,Faith,"Catahoula,Dog_Family,Mouth,Mouth_Clean,Collar,Meet_Memory,Parasite_Infection,Emotion,Food_Brand"
786,Falcon,"Catahoula,Other_Pets,Others,Dog_Daily_Life"
787,FallenRain,"Catahoula,Other_Pets,Excretory_System,Accident,Others"
788,FancyPaws,"Train_Care,Clothes,Bedding,Discussion_Question,Dog_Challenge,Parasite_Infection,Others,Bulls,Food_Brand"
789,FantastiCole,"Train_Care,Toy_Poodle,Dog_Tracking,Color,Discussion_Question,Parasite_Infection,Dog_Giving,Others,Dog_Pray,Food_Brand"
790,FarmTownDogs,"Mixes_Cross,Hereditary_Disease,Other_Pets"
791,Farmby,"Small_Dog,Breed_Color"
792,Fatboomer,Outside_Dog
793,Fearghas,"Mouth_Clean,Collar,Outside_Dog,Color,Hereditary_Disease,Dog_Challenge,Meet_Memory,Others,Dog_Giving,Food_Brand"
794,FeatheredFeet,"Accident,Parasite_Infection,Dog_Giving,Breed_Color,Emotion,Others"
795,Fennel,"Toy_Poodle,Collar,Behavior_Play_Outside,Accident,Allergy_Food,Color,Others,Dog_Daily_Life"
796,Fernweh,"Fierce_Dog,Grooming_Tools,Shih_Tzu"
797,FetchMasters,"Dog_Family,Toy_Poodle,Others"
798,Fido,"Shih_Tzu,Author_Interest"
799,Finhava,Toy_Poodle
800,Finleypup,Shih_Tzu
801,FinnAlva,"Collar,Accident,Dog_Racing,Bedding,Author_Interest,Others,Breed_Color"
802,FinnishFox,"Mixes_Cross,Hereditary_Disease,Gear,Dog_Giving,Others,Food_Ingredient"
803,FirsttimeMixedOwner,Shih_Tzu
804,Fishwag,"Collar,Training,Gear,Bulls"
805,Fitz,"Other_Pets,Outside_Dog"
806,Fjwheel,Small_Dog
807,FlaAussieMom,"Toy_Poodle,Others"
